id	result
1063	['Один сингл, один EP, один альбом — вот все работы Marcellis за 12 лет на сцене.', 'Но в техно-сцене в общем такое количество релизов, что такая неторопливость осуждается немногими, чаще люди вздыхают с благодарностью и терпеливо ждут, если уверены, что оно будет того стоить.', 'Marcellis пока не подводил, не подвел и со своим четвертым релизом.', 'Он делает глубоко странную электронную музыку, когда-то явно, а когда-то где-то внутри замедленную, нервную, часто использующую некомфортные фрагменты для того, чтобы выстроить гармоничную в целом картинку, это не то оч темный хаус, не то довольно заводное мутант-техно, вроде бы инородное, но всё же хорошо встраивающуюся в современный клубный пейзаж.', 'Marcellis Sleep, 2016 (NonPlus+)']
1060	['Ричард Скелтон начал писать музыку после смерти своей жены, чтобы не то увековечить, не то преодолеть горе.', 'Боль Скелтона разлита в его открытом пространстве так же, как и во времени: места, где он переживает утрату столь же трагичны, сколь и места, где он еще был счастлив — величественность природы вообще чаще напоминает о смертности, чем отвлекающая ритмичность городской среды.', 'Скелтон тесно привязывает свои воспоминания к конкретным ландшафтам, даже пакует экземпляры альбомов (которые он все делает ручками) всякими веточками и листиками с места происшествия.', 'Как DIY-композитор он очень плодовит (с 2004-го года у него есть с три-четыре десятка альбомов, ровных по качеству), но всё, что он делает лишено какого-либо lo-fi-чувства, здесь про проработано с бесконечной заботой и трепетом.', 'Метод Скелтона на первый взгляд потрясающе прост, многие безуспешно пытались его повторить: он создает свой фирменный эмбиент, слоями накладывая звуки гитары и скрипки, пропущенные через множество эффектов, добиваясь в итоге чего-то в координатах от Арво Пярта до Уильяма Басински, не размазанного, но, наоборот, очень выразительного.', 'Каждая композиция — образ какого-то места, и Скелтон умеет создать такое впечатление, что даже когда песня кончается, слушатель как-то догадывается, что эта музыка продолжает играть дальше где-то в платоновских эмпириях: схожего эффекта достигают всевозможные field recordings, формат которых и имеет музыка Скелтона, только вот тут нет никаких настоящих записей с полей.', 'Скелтон не документалист и даже не фотограф, он художник и смотрит больше вглубь себя, пытаясь понять суть внешних явлений, а не просто зафиксировать их.', 'К 2010-му году, на протяжении которого и записывался двухдисковый Verse of Birds, Скелтон обрел впечатляющее самообладание и больше не пишет непосредственно траурных звуков, изживая всяческий сентиментализм.', 'Однако музыка от этого не теряет в интенсивности эмоций и в своей общей печальной окрашенности, которая была впитана композитором, но впитана совсем глубоко.', 'Скелтон уже исследовал множество земель до этого — и на Verse of Birds, записанной на западном побережье Ирландии он всматривается в более тонкие и непостоянные материи: первый, текучий и легкий диск является его посвящением воде этого места, а второй, еще более прозрачный — его небу и воздуху.', 'полный альбом: Richard Skelton Verse Of Birds, 2012 (Corbel Stone)']
1052	['Не смотрите на пафосное название и темную обложку а-ля разложившийся вейпорвейв: Андреа ла Пиетра — парень без заёбов и последнее, что он будет делать — это грузить.', 'На своем дебютном двойном EP для грамотного минимал-хаус лейбла Melliflow он делает классический хаус с легким флёром ретро в том, что касается простоты подхода и широты используемого оборудования.', 'Всё строится здесь прежде всего на потрясающе ловком программинге драм-машины: ритмы, которые здесь очень действенны, на первый взгляд просты до первобытного грува.', 'Но почти на каждом лупе что-то едва заметное меняется, совершенно не трогая атмосферу или ритмический рисунок, но подспудно оживляя картинку.', 'Для каждого следующего трека Пиетра находит новый ритм, еще более заводной, но совсем немного более, отчего долгий релиз не наскучивает и кажется, что всё только набирает обороты, а по окончании слушателю может захотеться продлить этот грув сдержанного оптимизма — и поставить диск играть с начала.', 'Хороший зачин, будем ждать продолжения.', 'And.rea Perception Of Objective Reality, 2016 (Melliflow)']
1039	"['Кэролайн Кей Уэйтерс известна как один из основателей индустриальной классической жести под именем Nocturnal Emissions, а также причастна к рождению исторически важного лейбла Sterile Records, подарившего нам образцовой будоражущей жути Lustmord, SPK и M.B.', 'В 1987-ом она выпустила свой единственный сольный альбом, странные меланхолические мелодичные гулы, скорее безумно печальные, чем пугающие, и это в каком-то смысле жемчужина в её наследии.', 'Здесь нет ничего вызывающего и абразивного, ничего, что может наводить на мысли о мальчишестве или бунтарстве, — это задумчивый тоскливый альбом для осени, когда стремишься не менять мир, а лишь смотреть на него и лишь тихо сожалеть, что всё устроено именно так.', 'На мой вкус, он отлично подошел бы для чуть более пессимистичной версии саундтрека недавнего ""Прибытия"": тот же минимализм, длинные планы, та же напряженность и тревожащая таинственность, даже темы у них очень схожие.', 'Поэтичное заглавие Now Wait For Last Years отсылает к одноименной новелле Филиппа Дика, повествующем о мощном наркотике JJ-180, своим действием и разрушающей силе напоминающем героин, но более глубоком: JJ-180 позволяет путешествовать во времени, как в прошлое, так и в будущее, развертывая всю твою жизнь перед глазами, но никогда не дает возможности что-либо в ней изменить.', 'Это вызывает скорбь, но тут же дает средство её унять.', 'Это странно, но в целом, правдиво.', 'Caroline K Now Wait For Last Year, 1987 (Earthly Delights / Blackest Ever Black (2016 reissue))']"
1038	['Молли Ошана — девочка в мужском диджейском мире и ей приходится защищаться, быть несколько более серьезной, чем это есть на самом деле.', 'Её новый EP, первый релиз лейбла Partisan, начинается с сухого металлического минимала Accelator, стильного и немного жутковатого, отталкивающего, но завораживающе красивого — но постепенно пластинка теплеет и больше располагает к себе на втором и, особенно, третьем, лучшем здесь треке, приподнятом и сдержанно милом.', 'Как будто холодноватая отстраненная девушка спустя некоторое время едва расслабляется и посылает тебе совсем легкую улыбку, быть может, только глазами — и ты ценишь это больше, чем любое открытое дружелюбие, потому что только что заглянул куда-то, где теплота производится точно не для расположения других, а для согревания себя — и то, что ты там на секунду увидел, было прекрасным.', 'Oshana Arcadia, 2016 (Partisan)']
1022	['Вчера не стало Полины Оливерос, композитора-минималиста, аккордиониста и писателя.', 'Ей было 84 года.', 'Еще с 60-х Оливерос была вытеснена с мейнстрима академической музыки — то ли дело было в том, что она была мужиковатой лесбушкой, то ли в том, что она играла на таком стереотипизированном несерьезном инструменте, то ли в том, что она как-то слишком глубоко уходила в сомнительные восточные дзены и медитации — но она всегда оказывалась где-то недалеко, оказываясь важной и нужной, даже если её имя было и не таким громким, каким могло бы быть.', 'Она повлияла на Джона Кейджа и Терри Райли, выступала с саксофонистом Роско Митчеллом и перкуссионистом Сьюзи Ибарра, мутила мутки с иллбиент-продюсером DJ Spooky, помогала ребяткам из Sonic Youth.', 'Но главное, за что её запомнят — это то, что она раньше всех поняла и системно озвучила новую программу слушания музыки.', 'Провозглашенная ей акустическая осознанность — это способность сознательно концентрировать внимание на музыкальных звуках и звуках окружающей среды, требующая постоянной готовности и склонности к непрерывному слушанию.', 'Это одновременно большая сосредоточенность и расслабленность, своеобразный аналог медитации, подразумевающая как внимание фокусное, так и всеобъемлющее (точка и круг в терминах Оливерос).', 'Она как композитор складывает музыку из самых базовых элементов и очищает её от всевозможных притязаний и ожиданий, уничтожает композицию, лишает музыку как крутых поворотов, так и логичного развертывания.', 'Надо наслаждаться самим звуком в каждый конкретный момент, радоваться возможности слышать, радоваться бытованию звука в пространстве, радоваться его обертонам и резонансам, раскрывающимся при глубоком вслушивании — а не тому, что этот звук обещает или что он напоминает.', 'Это по сути психосоматическая терапия — и не только для отдельного слушателя.', 'Её музыка несет в себе почти политическую программу об освобождении восприятия как музыки, так и чего-либо другого в качестве товара или услуги — мир в представлении Оливерос устроен более сложно, если рассуждать в логических терминах, и вместе с тем плоско, если просто посмотреть на него с вниманием, в один момент времени сосредоточенным и расфокусированным.', 'Мир устроен сообразно нашему бессознательному и если мы готовы сдаться его власти и отбросить свои замашки на господство над прошлым и будущим — то жизнь станет гармоничнее и счастливее.', 'Мысль об этом благом чувстве и подсказала мне в выборе между огромным количеством её альбомов и композиций — на обложке Accordion & Voice живет счастье.', 'Pauline Oliveros Accordion & Voice, 1982 (Lovely Music, Ltd)']
1021	['В блеклом пустом пространстве, в котором мало звуков, но много компрессованного реверба, как оказывается, границы жанров стираются и звук вызывает сразу множество расползающихся ассоциаций.', 'Здесь много баса, поэтому на ум сразу приходит британская электронная сцена, особенно та её часть, где концентрируется в районе Бристоля и трип-хопа, удолбанный продакш наводит на мысли об сведенных к точке J Dilla или RZA, удушливый соуловый мрачняк — Трики и Дина Бланта, самурайская сосредоточенность и точечная напряженность — продюсера Forrest Sword, любовь к тишине и теплому шипящему шуму вообще вызывают на память электроакустику Филипа Джека.', 'Но исходная точка сольного проекта Алекса Рендалла, продюсера, вышедшего из экспериментального коллектива Young Echo как-то не схватывается — и это самое замечательное.', 'Песни короткие, ненасыщенные, их мало, они очень странные, ипишка обрывается на самом интересном, оставляя нас в растерянности, непонимании и неудовлетворенности.', 'Мы хотим больше, нас уже зацепило, но мы еще не разобрались — включаем ипи на второй круг и стараемся сосредоточенность.', 'Возможно, мы сможем услышать несколько будоражащих моментов, но странно то, что образ всё равно не сложится, не запомнится, растворится в тумане, как и каждый редкий удар барабана с этой пластинки.', 'А потом тишина и наши иллюзии, рожденные ей.', 'Jabu Kwaidan, 2014 (Ramp) -hop -hop']
1018	['Любимый японец, вернувшийся из пятнадцатилетней тишины сразу с несколькими отличными релизами, сейчас он продолжает свое хаус-ремесло.', 'Rebuild Mix 1.2.3.', '— стейтмент о том, что Атобе всё еще в форме: если прошлые релизы он мог записать хоть десять лет назад, эта ипишка, похоже, свежая.', 'Даниёл Жак как-то сумел попросил Атобе записать ремикс на свою EP Discovery Change (Part 4) для собственного лейбла Jadac Recordings.', 'Атобе приступил к работе, но как-то постепенно заменил все дорожки и звучки оригинала на материалы из собственной звуковой библиотеки.', 'Ну или напиздел и просто слил что-то из своих запасников за ремикс.', 'В любом случае, получилось ниче так.', 'Shinichi Atobe Rebuild Mix 1.', '2.', '3., 2016 (Jadac)']
1012	['Когда уже хочется отдохнуть и успокоиться где-нибудь на задворках мира, на природе, в покое и уединении, зарыться с книжкой под одеялом — (разве люди еще читают истории) — хорошей альтернативой может стать поздний альбом Кейт Буш, давней затворнице, всегда умевшей создавать волшебные миры и писать погружающие в себя истории.', 'Её сказки все еще детские в своей безоговорочной открытости миру, в своем воображении и удивлении, но они уже потеряли невинность и наивность, да и та страшная тема, настойчиво протянутая через все истории: попытка отыскать или построить связь с кем-то или чем-то, каждый раз оканчивающаяся провалом именно из-за того, что Буш пытается — эта тема убавляет сахарного оптимизма.', 'Возвращающиеся созависимости, никаких хэппи-эндов.', 'В этих песнях мало гравитации, мало инструментов — и много пространства, как на второй стороне её лучшего альбома Hounds of Love, это пространство теряется во тьме, а слушающего переполняет сюрреалистическое, мистическое, немного зловещее настроение: оно не гнетущее, но мурашки по спине бегают.', 'Если взрослые еще способны на фантазию, на то, чтобы мечтать — то, наверное, только так это можно сделать искренне.', 'Kate Bush 50 Words For Snow, 2016 (Fish People)']
1004	['Я в который раз оказываюсь на черную пятницу без рубля в кармане, потому снова пропускаю это мероприятие и не слежу за трендовыми предложениями.', 'А между тем там, наверное, было много чего интересного.', 'Вот, например, Дин Блант вчера, как оказалось выложил свежий микстейп, как всегда оч здравый и четкий.', 'Многие треки уже можно было послушать то там, то тут в множестве самоуничтожающихся ссылок, которые Блант ненадолго выкладывал в своих профилях, но тут как-то удобнее и приятнее.', 'Дин, похоже совершил вчера удачную покупку — заебатые найкис — и так выгодно, что даже чуток денег на заначку осталось — и просто решил поделиться своей радостью.', 'полный альбом: Babyfather 419, 2016 (self-released)']
1003	['Итальянская техно-сцена или не очень цветет, или хорошо скрывает свои сокровища от профанов — но клевых ребят мы оттуда знаем мало.', 'В их число впрочем вставим Сциариара Таваколи смело и без раздумий.', 'В 2014-ом он неплохо, но без должного блеска дебютировал на лейбле Zenker Brothers Ilian Tape, потом полтора года молчаливо копил жизненную мудрость для того, чтобы вернуться с собственным взрослым звуком уже на Black Opal.', 'Впрочем, про родной лейбл он тоже не забыл и уже под конец года скинул другой релиз и для них.', 'Его техно, как будто наполовину погруженное в водный эмбиент, другой своей половиной выходит в торжественный зал, пространство здесь нарочито роскошное и продуманное.', 'Такая атмосфера сама по себе обязывает к пристальной работе со композицией и мелодией — и Sciahri не лажает, делает все аккуратно, взвешенно и утонченно.', 'Sciahri Behind The Line (Black Opal) Chronicle, 2016 (Ilian Tape)']
997	"['На последней песне своего меланхоличного дебютника 2012-го года Лоурель поет: ‘Words are just words Words are just words That you soon forget Machine stays Machine stays an empty silhouette’ — и оставляет нас с этим в шипящей тишине с жутковатым чувством в груди.', 'Когда она возвращается год спустя с новой музыкой, создается впечатление, что происходящее здесь — прямая реализация одной из интерпретаций своих последних строк.', 'Её музыка, всегда натянутая над дискурсивным полем между человеческим и механическим, заметно смещается в сторону второго: становится суше, жестче, пульсация сгущается к техноидной, удары — всё чаще угловатые и отстраненные, вокал исчезает.', 'Лоурель всегда исследовала прежде всего то, как мы воспринимаем тот факт, что время проходит, всё вокруг меняется, уходит и не остается за что цепляться — в конечном итоге, то, как сложно и страшно жить, когда ты знаешь, что и тебе придется умирать.', 'На Behind The Green Door она продолжает разрабатывать проблему, показывая, что даже если убрать из нее собственно человека, живое существо, — изменится немногое.', 'Behind The Green Door — музыка, определенно ведущая диалог с детройским техно и бас-сценой Соединенного Королевства, её даже можно представить играющей на танцполе, она почти такая же в своей форме.', 'Но там, где техно старается как можно быстрее встать на твердую ногу, найти баланс, смягчить течение времени так, чтобы растянуть единичный благостный момент на подольше, Лоурель протестует и делает прямо противоположное.', 'Её движения, подобно подводным течениям, мягко обходят комфортные зоны, которые облюбованы техно-продюсерами, атмосфера на EP всё время неспокойная и дезориентирующая, эта напряженность задает потребность в изменении, но каждая из перемен не приносит разрешения или удовлетворения.', 'Особая тонкость в том, что её музыка в этом движении не эксплуатирует одно лишь чувство беспокойства, в ней много обертонов: есть моменты светлой радости, есть места охотничьи и воинственные, порой та или иная часть вызывает в нас холодное лабораторное любопытство, а другая — боль и печаль.', 'Но общая параноидальная тема не дает никакому из этих чувств по-настоящему длиться, она лишь подчеркивает то, что они уходят, отдаляются, оставляя после себя лишь призрачные силуэты.', 'Склонная к тому, чтобы приводить какой-то отдельный аспект до уровня тотальной метафизики, тут она берет за стартовую метафору и тему для разработки ""сексуальность"", которую у Хэйло можно точнее определить как желание, захватывающее всё новые территории, но в итоге убивающее себя простым обездвиживающим утомлением.', 'Behind The Green Door — один из первых хардкордных порно-фильмов, появившихся в 70-е, а кроме того отсылка к нонфикшну I Could Tell You But Then You Would Have to Be Destroyed By Me — книге, рассказывающей о секретных технологических разработках Пентагона и эмблематике уровней доступа к ним.', 'Зеленая дверь — символ ""недосягаемого уровня"", того, где, как надо полагать, происходит что-то невообразимое.', 'Так вот, на этой ипишке Лоурель с изощренной женской жестокостью раз за разом указывает нам на этот абсолютный в этой системе объект желания — но лишь посредством того, что мы всё удаляемся от него.', 'Изматывающий, но эстетически безупречный образ.', 'Laurel Halo Behind The Green Door, 2013 (Hyperdub)']"
996	"['Не получилось сделать пост в понедельник, но и для пятницы подойдет.', 'Продолжаем заполнять раздел классики танцевальной музыки у нас на районе.', 'Пятый сингл New Order заявлял о наступающем новом порядке на британской сцене прямее и убедительнее чего-либо, что группа выпустила до этого.', 'Factory только-только открыла в Манчестере клубец Haçienda, пока что никому особо не нужный, но его время еще впереди: к концу 80-х он станет культовым рассадником эйсид-хауса.', 'Пока что здесь играют техноидное диско, медленно вытесняющее северный соул и разные ипостаси рочка, еще не сильно меняя формат клубных мероприятий — дискотек — но довольно решительно трансформируя их звук.', 'Blue Monday записана почти без использования живых инструментов, это большой банк звучков, положенных на уже классические биты драм-машин; двенадцатидюймовая пластинка дизайном косит под гибкую дискету; живые выступления группы, транслировавшиеся на ТВ, должно быть, поражали зрителей необычностью происходящего на сцене: куча непонятной аппаратуры, нажимаются какие-то кнопочки, крутятся рычажки и тамблеры — короч, полный разнос и футуризм.', 'Но, пожалуй, самым смелым ходом New Order была длина песни, они отказывались делать какие-либо радио-эдиты, так что она, как правило, проигрывалась от начала до конца, почти восемь минут.', 'Для сознания многих слушателей это было испытанием и крушением привычных границ.', 'Должно быть, именно это привело к тому, что песня — первый их настоящий хит — не забралась на вершины чартов, заняв поначалу позицию в районе десятого места.', 'Но танцевальная музыка мало-помалу росла, консолидируясь перед взрывным рывком 90-х, Blue Monday никто не забывал, она продавалась и продавалась, допечатывалась и допечатывалась — и на сегодня она продана тиражом в более, чем миллион экземпляров, став тем самым самым продаваемым двенадцатидюймовым (""длинным"") синглом в истории, при этом так и не получивший статус ""золотого"".', 'New Order Blue Monday, 1983 (Factory)']"
992	['Техно Дейва Хуисманса очень разнится от трека к треку в стилях, структуре и предназначении, оно эрудировано в различных областях хауса, брейкбита и около-дабстепа, но обладает тем редким качеством узнаваемости — которое и отличает работу мастера с большой буквы.', 'Это авторское техно, подчас обходящее привычные пути, но чрезвычайно глубоко осведомленное об их наличии.', 'Проект A Made Up Sound, выходивший в основном на одноименном лейбле, похоже, изначально был задуман как что-то с вполне конкретной конечной точкой в будущем, которая и наступила в октябре, когда он был закрыт представленной у нас компиляцией всех EP, вышедших на собственном лейбле Хуисманса, — иначе сложно объяснить, как эти ложатся здесь так идеально друг другу, их детализированность и созерцательная задумчивость гораздо больше располагают к большому, альбомному формату, нежели к околодиджейским синглам.', 'A Made Up Sound A Made Up Sound (2009-2016), 2016 (A Made Up Sound)']
989	"['Шестидесятые — вот настоящее время экспериментов, сегодняшние электроакустические филрекординги не ровня.', '23-летний Брайан Уилсон — уже звезда бойзбенда Beach Boys, выпустивших десять альбомов, не раз завоевывавших все чарты своими бодрыми беззаботными радостными песенками о том, как клево быть молодым.', 'Но тут он послушал совсем еще свеженький тогда Rubber Soul и понял, что что-то нужно менять: быть серьезнее, взрослее и изощреннее.', 'И он не прогадал, ландшафт менялся — и при создании своего магнум опуса Stg.', ""Pepper's уже битлы вдохновлялись работой Уилсона, а не наоборот, как было совсем недавно."", 'Уилсон без своей группы заперся в студии, где месяцами дотошно мутил какие-то психоделические вариации на тему ""стены звука"" Фила Спектора, добавляя в микс все новые и новые слои инструментов в унисон и остроумные детали, придумывал, куда пристроить терменвокс и клавесин, как можно использовать звуки подручных инструментов — потратив на это рекордные на тот момент деньги своего лейбла: студийный чек составил около $70 000.', 'Capitol был шокирован объемом трат и неудобоваримым результатом, но после боев все-таки пропустил пластинку в продажу, подстраховавшись выпуском их же Greatest Hits примерно в то же время.', 'Продажи его, во многом из-за внимания, отвлеченного на бест-оф, оказались скромными, но критика на него оказалась положительна.', 'Своим названием Pet Sounds обязан студийной шутке про Брайана Уилсона, якобы он требует от своих музыкантов такой точности исполнения, которую нельзя расслышать человеческим ухом, тут нужно быть как минимум собакой.', 'Уилсон и правда, похоже слышал то, что не доходило до остальных тогда, но к началу 90-х уже стало ясно любому: мечта — это не безоблачное херувимское пение, в нем нет человечности и трогательности.', 'Pet Sounds для меня прежде всего — безупречный альбом о мечте и мечтании, щемящем, метущемся, меланхоличном и сложном в деталях, но простом, ровном и счастливом на общем эмоциональном фоне, который оно рождает.', 'полный альбом: The Beach Boys Pet Sounds, 1966 (Capitol)']"
987	"['В собственноручно написанном пресс-релизе для своего дебютного альбома дуо Paranoid London бахвалятся тем, что никогда не пиарились в прессе, не высылали никому своих промок, продали охуенно много пластинок и разнесли вхлам вечеринки в Panorama Bar, Sonar By Night, Dekmantel и Fabric.', 'Если вы ищете тонкой мелодии и глубины продакшна, они говорят прямо — ""валите, тут у нас серьезное дело, только для диджеев и танцпола, только для норм пацанов"".', 'Говорить так — вызывающе смело, но в треках Paranoid London есть что-то, из-за чего ты с первой секунды понимаешь, что это действительно крутые парни.', 'Очень простые, повторяемые в лоб лупы на протяжении в среднем шести минут, темный кислотный ретро-саунд, окрашенный панковым, монотонным, но экспрессивным, духом; похожий рецепт для всех одиннадцати треков — но ты нисколько не устаешь, а хочешь больше.', 'Они очень четко чувствуют, что именно заводит и приводит в жесткий движ, и знают, как этот неуловимый элемент грува записать, даже если мы не поймем, в чем тут секрет.', 'Современная пацанская классика.', 'полный альбом: Paranoid London Paranoid London, 2014 (Paranoid London)']"
982	['В одну реку, как известно, нельзя войти дважды.', 'Но, что интересно по этой логике, река будет оставаться той же, если войдя в неё, отдаться течению и плыть в нем, пока тебя не сменит кто-нибудь другой с уже незнакомого лейбла.', 'Транснациональная опг Seekersinternational утверждают, что эта река — рагга — и она никогда не умрет, что бы там себе не думали и как бы редко о ней ни вспоминали.', 'Стихийный, дезорганизованный поток рагги, который олицетворяет структура Seekersinternational, обширная, всемирная, полуанонимная, постоянно ротирующаяся, не иссякнет, напротив — он станет бурным, клокочущим и приведет к светлому будущему быстрее любого другого.', 'Кто-то с Филлипин в своей лесной студии на своем многочасовом укуренном джеме произведет на свет удачный пятисекундный вокальный брейк, его проиграет его трэшовый дружок на местном пиратском радио, местный аудиофил-трэйнспоттер вырежет сочный кусочек и сольет его своим гикам-друзьям из Канады на каком-нибудь облачном сервисе, они там одобрят, пороются в миллионе папок у себя на флэшках, найдут еще с десяток сочных кусочков, которые они отовсюду нарыли, попросят на фейсбуке у знакомых британских клабберов-обдолбышей обскурный джангл-биток, покурят, как-нибудь всё склеят и отправят мозговитому эрудиту-звукотехнику из Японии на заценить, он скажет, что все говно и так сводят только мудаки, всё переделает, наложит всяких авангардных эффектов, подсмотренных у местных школьников-заебышей, подумает, что как-то всё слишком шумно и надо бы как-то не так, но забухает и забудет про трек, через полгода найдет его, но не найдет исходники, отправит как есть на мастеринг в США, а там — а там уже совсем другая история... В итоге как-нибудь да соберется микстейп, где непонятно, где песня, а где переход, плотную амальгаму всего, что только можно, маниакально навязчивую и дезориентирующую в пространственно-временных координатах.', 'Кубистский хаос, реверб и дилей, из которых то и дело вырывается что-то, что хочется запомнить и напеть-продэнсить для того, чтобы снова утонуть в кружащейся нарезке семплов.', 'Разбитной такой футуризм с его скоростями, но не через инновацию, а через потерявшую всякие ограничения, углубленную аппроприацию.', 'полный альбом: Seekersinternational Ragga Preservation Society EP, 2016 (Diskotopia)']
